,code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
1837,600448,华纺股份,-0.25,4.0,-0.01,4.01,4.02,3.99,4.01,291.91,0.5,0.43,0.75,18013.0,9181.0,8832.0,7209210.0,5.25,纺织,山东,4.22,16.89,20.99,4.0,0.07,363.0,0.0012,0.25,-12.47,-30.43
1838,002061,浙江交科,-0.25,11.98,-0.03,12.14,12.14,11.89,12.01,13.11,0.91,1.38,2.08,76991.0,39056.0,37934.0,92265648.0,13.05,化工原料,浙江,5.59,67.02,156.37,11.98,0.06,2504.0,0.0005,0.76,-19.81,-20.77
1839,600035,楚天高速,-0.25,3.99,-0.01,3.99,4.0,3.95,4.0,10.33,1.03,0.25,1.25,37618.0,26108.0,11509.0,14933992.0,17.31,路桥,湖北,14.91,59.51,69.06,3.97,0.07,802.0,0.0003,1.01,-15.29,-19.88
1840,600882,广泽股份,-0.25,7.96,-0.02,7.98,7.99,7.88,7.98,0.0,1.44,0.11,1.38,4486.0,2550.0,1936.0,3559182.0,4.11,乳制品,上海,3.99,31.78,32.68,7.93,0.07,199.0,0.0006,1.02,-9.75,-11.46
1841,300152,科融环境,-0.25,3.98,-0.01,4.0,4.07,3.98,3.99,0.0,0.67,0.88,2.26,62959.0,37010.0,25949.0,25306812.0,7.13,环境保护,江苏,7.13,28.37,28.37,4.02,0.06,961.0,0.0009,0.0,-9.95,-40.86
1842,002367,康力电梯,-0.25,7.96,-0.02,7.99,8.1,7.93,7.98,65.32,0.52,0.89,2.13,46433.0,24016.0,22417.0,37216112.0,7.98,运输设备,江苏,5.21,41.44,63.49,8.02,0.06,1151.0,0.0008,0.38,-2.57,-11.46
1843,002278,神开股份,-0.25,11.93,-0.03,11.98,12.0,11.78,11.96,0.0,0.51,0.35,1.84,11950.0,6048.0,5902.0,14197589.0,3.64,化工机械,上海,3.44,41.04,43.41,11.88,0.06,347.0,0.001,1.27,-6.8,-8.65
1844,601811,新华文轩,-0.25,11.84,-0.03,11.93,12.01,11.81,11.87,20.47,0.82,1.05,1.68,20955.0,12877.0,8078.0,24906594.0,12.34,出版业,四川,1.99,23.57,93.76,11.89,0.06,1889.0,0.0006,0.25,-2.71,-12.23
1845,603519,立霸股份,-0.25,19.72,-0.05,19.58,19.9,19.39,19.77,46.84,0.96,0.3,2.58,4854.0,2685.0,2169.0,9539993.0,1.6,家用电器,江苏,1.6,31.55,31.55,19.65,0.06,384.0,0.0008,1.7,19.66,-17.35
1846,000929,兰州黄河,-0.26,7.77,-0.02,7.77,7.85,7.66,7.79,0.0,0.99,0.84,2.44,15677.0,10995.0,4682.0,12151437.0,1.86,啤酒,甘肃,1.86,14.42,14.43,7.75,0.05,617.0,0.0014,1.44,-30.5,-34.21
1847,002521,齐峰新材,-0.26,7.76,-0.02,7.72,7.79,7.71,7.78,43.18,0.94,0.8,1.03,34616.0,14791.0,19825.0,26812410.0,4.95,造纸,山东,4.3,33.37,38.39,7.75,0.05,623.0,0.0013,0.65,-17.27,-15.01
1848,000089,深圳机场,-0.26,7.75,-0.02,7.75,7.8,7.74,7.77,25.21,0.65,0.21,0.77,43008.0,24731.0,18276.0,33411238.0,20.51,机场,深圳,20.51,158.93,158.93,7.77,0.05,2193.0,0.0001,0.13,-14.65,-11.63
1849,300435,中泰股份,-0.26,11.57,-0.03,11.72,11.77,11.51,11.6,35.46,1.06,0.5,2.24,4833.0,3524.0,1308.0,5617280.0,2.49,机械基件,浙江,0.98,11.29,28.83,11.62,0.05,319.0,0.0016,0.52,-21.56,-26.68
1850,600738,兰州民百,-0.26,7.7,-0.02,7.76,7.76,7.67,7.72,26.49,0.32,0.08,1.17,3021.0,2090.0,931.0,2325612.0,7.83,百货,甘肃,3.68,28.35,60.3,7.7,0.06,245.0,0.0003,0.39,-4.58,-9.62
1851,002846,英联股份,-0.26,15.38,-0.04,15.26,16.2,15.15,15.42,97.97,1.35,12.36,6.81,62314.0,30511.0,31803.0,97847824.0,1.95,广告包装,广东,0.5,7.75,29.94,15.7,0.05,2214.0,0.0056,1.52,7.4,-19.52
1852,601288,农业银行,-0.26,3.83,-0.01,3.83,3.85,3.81,3.84,5.29,0.77,0.06,1.04,1623540.0,909735.0,713805.0,621039104.0,3247.94,银行,北京,2940.55,11262.32,11262.32,3.83,0.06,4439.0,0.0,0.52,-15.08,2.41
1853,600261,阳光照明,-0.26,3.83,-0.01,3.83,3.87,3.81,3.84,19.59,0.67,0.5,1.56,72977.0,34453.0,38524.0,27989044.0,14.52,家用电器,浙江,14.52,55.62,55.62,3.84,0.06,1571.0,0.0003,0.52,-20.37,-28.54
1854,300431,暴风集团,-0.26,22.74,-0.06,22.83,23.27,22.68,22.8,0.0,0.83,3.19,2.59,74888.0,39187.0,35700.0,171952544.0,3.32,互联网,北京,2.35,53.36,75.49,22.96,0.05,2854.0,0.0011,0.26,0.09,12.57
1855,300622,博士眼镜,-0.26,22.64,-0.06,22.79,22.89,22.45,22.7,41.13,0.78,1.57,1.94,6025.0,3257.0,2768.0,13690348.0,0.86,其他商业,深圳,0.38,8.68,19.43,22.72,0.05,606.0,0.0026,0.85,3.95,-20.89
1856,002438,江苏神通,-0.27,7.46,-0.02,7.43,7.55,7.39,7.48,40.42,0.42,0.49,2.14,17501.0,10076.0,7425.0,13041506.0,4.86,机械基件,江苏,3.57,26.63,36.25,7.45,0.04,508.0,0.001,0.95,1.08,-2.61
1857,600575,皖江物流,-0.27,3.71,-0.01,3.72,3.73,3.7,3.72,32.88,0.28,0.08,0.81,23679.0,14185.0,9494.0,8776839.0,38.86,水运,安徽,31.25,115.94,144.18,3.71,0.05,734.0,0.0001,0.27,1.37,-10.39
1858,300270,中威电子,-0.27,14.77,-0.04,14.8,14.8,14.61,14.81,50.53,0.81,1.66,1.28,25020.0,8196.0,16824.0,36817348.0,2.73,通信设备,浙江,1.51,22.24,40.25,14.72,0.04,645.0,0.0026,1.1,14.94,19.69
1859,600971,恒源煤电,-0.27,7.32,-0.02,7.31,7.38,7.28,7.34,8.97,0.52,0.72,1.36,71983.0,33298.0,38684.0,52770872.0,10.0,煤炭开采,安徽,10.0,73.2,73.2,7.33,0.04,2521.0,0.0003,0.55,-36.46,-32.35
1860,300284,苏交科,-0.27,14.62,-0.04,14.6,14.73,14.58,14.66,29.79,0.75,0.42,1.02,14670.0,7852.0,6818.0,21514944.0,5.78,建筑施工,江苏,3.51,51.27,84.54,14.67,0.04,1167.0,0.0004,0.27,-13.59,-15.2
1861,002494,华斯股份,-0.28,7.23,-0.02,7.24,7.28,7.21,7.25,270.61,0.78,0.55,0.97,16251.0,8807.0,7444.0,11771709.0,3.86,服饰,河北,2.95,21.33,27.88,7.24,0.03,464.0,0.0012,0.28,-12.68,-25.62
1862,600572,康恩贝,-0.28,7.22,-0.02,7.19,7.3,7.14,7.24,17.97,0.94,1.11,2.21,279160.0,124176.0,154984.0,201695072.0,26.67,中成药,浙江,25.04,180.79,192.58,7.23,0.04,3756.0,0.0003,1.12,6.33,0.84
1863,002780,三夫户外,-0.28,18.0,-0.05,17.82,18.2,17.82,18.05,329.75,0.94,0.73,2.11,4746.0,2401.0,2344.0,8564262.0,1.12,其他商业,北京,0.65,11.66,20.22,18.05,0.03,329.0,0.0022,1.01,-9.09,-30.37
1864,000561,烽火电子,-0.28,7.17,-0.02,7.16,7.35,7.16,7.19,0.0,0.36,1.07,2.64,63713.0,28919.0,34794.0,46243516.0,6.04,通信设备,陕西,5.94,42.59,43.31,7.26,0.03,1830.0,0.0006,0.14,4.52,-14.64
1865,002477,雏鹰农牧,-0.28,3.56,-0.01,3.55,3.58,3.54,3.57,7.81,0.73,0.65,1.12,128375.0,71001.0,57374.0,45670892.0,31.35,农业综合,河南,19.9,70.83,111.61,3.56,0.03,2327.0,0.0003,0.56,-7.29,-22.94
1866,000876,新 希 望,-0.28,7.09,-0.02,7.1,7.13,7.08,7.11,12.38,0.78,0.25,0.7,102974.0,69290.0,33683.0,73175096.0,42.16,饲料,四川,41.66,295.36,298.92,7.11,0.03,2759.0,0.0001,0.14,-13.11,-6.59
1867,600616,金枫酒业,-0.28,7.08,-0.02,7.1,7.14,7.06,7.1,19.42,0.99,0.28,1.13,14537.0,8219.0,6318.0,10313712.0,5.15,红黄药酒,上海,5.15,36.44,36.44,7.09,0.04,404.0,0.0007,0.28,-12.27,-27.01
1868,603557,起步股份,-0.28,17.55,-0.05,17.53,17.72,17.43,17.6,65.32,0.73,4.1,1.65,19261.0,7774.0,11487.0,33873276.0,4.7,服饰,浙江,0.47,8.25,82.48,17.59,0.03,1031.0,0.004,0.69,4.46,8.8
1869,300446,乐凯新材,-0.29,20.97,-0.06,21.08,21.13,20.85,21.03,21.08,0.7,0.5,1.33,5894.0,3388.0,2506.0,12366836.0,1.23,化工原料,河北,1.18,24.75,25.75,20.98,0.02,529.0,0.0009,0.58,4.48,-10.38
1870,000547,航天发展,-0.29,10.47,-0.03,10.5,10.55,10.41,10.5,46.9,0.52,0.74,1.33,71064.0,35651.0,35412.0,74457128.0,14.3,通信设备,福建,9.66,101.12,149.68,10.48,0.02,2455.0,0.0003,0.58,-3.32,-3.32
1871,600789,鲁抗医药,-0.29,10.45,-0.03,10.44,10.71,10.3,10.48,19.51,1.4,6.58,3.91,382768.0,179596.0,203172.0,401621728.0,6.77,化学制药,山东,5.82,60.77,70.76,10.49,0.03,4170.0,0.0016,1.46,5.34,35.36
1872,600103,青山纸业,-0.29,3.48,-0.01,3.48,3.49,3.47,3.49,30.44,0.85,0.31,0.57,32602.0,18976.0,13625.0,11345607.0,17.74,造纸,福建,10.62,36.95,61.72,3.48,0.03,453.0,0.0007,0.29,-6.95,-13.43
1873,300737,科顺股份,-0.29,13.9,-0.04,13.9,14.05,13.82,13.94,92.76,0.83,2.68,1.65,40840.0,23675.0,17164.0,56988352.0,6.11,其他建材,广东,1.53,21.22,84.88,13.95,0.02,1661.0,0.0016,0.58,-23.79,16.42
1874,000953,*ST河化,-0.29,6.92,-0.02,6.9,6.98,6.84,6.94,0.0,0.41,0.45,2.02,13306.0,7351.0,5955.0,9206802.0,2.94,农药化肥,广西,2.94,20.35,20.35,6.92,0.02,468.0,0.001,1.17,0.0,-4.68
1875,300320,海达股份,-0.29,6.87,-0.02,6.89,6.97,6.81,6.89,20.35,0.68,0.94,2.32,42667.0,24768.0,17898.0,29356280.0,5.54,橡胶,江苏,4.53,31.12,38.03,6.88,0.02,1366.0,0.0007,0.88,-13.37,-42.41
1876,300600,瑞特股份,-0.29,41.07,-0.12,41.18,41.56,40.41,41.19,43.0,0.44,0.77,2.79,3177.0,1563.0,1614.0,13063464.0,1.0,电气设备,江苏,0.41,16.95,41.07,41.12,0.02,412.0,0.0019,1.63,1.08,-11.9
1877,300265,通光线缆,-0.29,6.84,-0.02,6.86,6.91,6.77,6.86,231.82,0.73,0.31,2.04,10318.0,4750.0,5568.0,7072211.0,3.38,电气设备,江苏,3.37,23.03,23.09,6.85,0.02,392.0,0.0008,1.03,-6.81,-27.23
1878,603228,景旺电子,-0.29,47.63,-0.14,47.71,47.95,47.39,47.77,31.09,0.49,0.65,1.17,5305.0,2315.0,2989.0,25307852.0,4.08,元器件,深圳,0.81,38.62,194.33,47.71,0.02,1357.0,0.0005,0.51,4.77,-10.97
1879,601616,广电电气,-0.29,3.4,-0.01,3.41,3.42,3.39,3.41,354.78,0.9,0.19,0.88,17761.0,10424.0,7336.0,6037574.0,9.36,电气设备,上海,9.36,31.81,31.81,3.4,0.02,294.0,0.0006,0.29,-7.1,-13.27
1880,600876,洛阳玻璃,-0.29,16.98,-0.05,17.05,17.38,16.96,17.03,584.36,0.77,1.19,2.47,31092.0,18161.0,12930.0,53411740.0,5.6,玻璃,河南,2.62,44.45,52.6,17.18,0.02,1814.0,0.0007,0.12,-7.92,-13.72
1881,000625,长安汽车,-0.29,10.16,-0.03,10.18,10.2,10.14,10.19,8.76,0.5,0.16,0.59,58362.0,35149.0,23213.0,59368528.0,48.03,汽车整车,重庆,37.61,382.11,487.95,10.17,0.02,2255.0,0.0001,0.2,-20.06,-23.26
1882,000550,江铃汽车,-0.3,13.48,-0.04,13.54,13.6,13.46,13.52,18.94,0.38,0.16,1.04,8448.0,5292.0,3156.0,11412056.0,8.63,汽车整车,江西,5.18,69.87,116.36,13.51,0.01,551.0,0.0003,0.15,-16.17,-10.19
1883,002678,珠江钢琴,-0.3,10.01,-0.03,10.09,10.09,10.0,10.04,51.29,0.8,0.04,0.9,3633.0,2131.0,1502.0,3650076.0,10.45,文教休闲,广东,9.54,95.45,104.59,10.05,0.01,181.0,0.0002,0.1,-2.82,-11.34
1884,002596,海南瑞泽,-0.3,9.94,-0.03,9.86,10.09,9.82,9.97,90.53,0.52,3.4,2.71,246446.0,133284.0,113162.0,246188896.0,10.74,其他建材,海南,7.26,72.15,106.78,9.99,0.01,3431.0,0.001,1.22,13.21,-14.46
1885,600736,苏州高新,-0.3,6.61,-0.02,6.63,6.63,6.58,6.63,14.14,0.51,0.19,0.75,21941.0,11875.0,10066.0,14481303.0,11.94,园区开发,江苏,11.39,75.28,78.94,6.6,0.02,1095.0,0.0002,0.46,10.54,0.92
1886,000528,柳 工,-0.3,9.91,-0.03,9.86,10.09,9.81,9.94,9.63,1.02,2.44,2.82,274844.0,121183.0,153660.0,273483136.0,11.25,工程机械,广西,11.25,111.5,111.51,9.95,0.01,4126.0,0.0006,1.02,18.82,22.65
1887,002811,亚泰国际,-0.3,16.5,-0.05,16.41,16.72,16.41,16.55,38.32,0.89,1.37,1.87,6178.0,3391.0,2786.0,10241679.0,1.8,装修装饰,深圳,0.45,7.43,29.7,16.58,0.01,539.0,0.0025,0.55,-1.2,-18.56
1888,000709,河钢股份,-0.3,3.28,-0.01,3.28,3.29,3.27,3.29,23.35,0.8,0.24,0.61,257878.0,132885.0,124992.0,84562136.0,106.19,普钢,河北,106.17,348.23,348.29,3.28,0.01,2455.0,0.0001,0.31,-18.81,-20.58
1889,601998,中信银行,-0.31,6.53,-0.02,6.54,6.58,6.5,6.55,6.57,0.57,0.05,1.22,167161.0,67284.0,99876.0,109289936.0,489.35,银行,北京,319.05,2083.41,2223.64,6.54,0.01,3020.0,0.0,0.46,-11.99,2.19
1890,600193,*ST创兴,-0.31,3.25,-0.01,3.16,3.33,3.16,3.26,0.0,1.93,2.43,5.21,103493.0,60541.0,42951.0,33147560.0,4.25,装修装饰,上海,4.25,13.82,13.82,3.2,0.01,1351.0,0.0018,2.85,-22.99,-46.01
1891,000509,华塑控股,-0.31,3.25,-0.01,3.26,3.33,3.23,3.26,0.0,0.63,1.12,3.07,92527.0,50383.0,42144.0,30269750.0,8.25,其他建材,四川,8.25,26.81,26.83,3.27,0.0,1173.0,0.001,0.62,-46.9,-46.9
1892,002684,猛狮科技,-0.31,12.98,-0.04,13.04,13.06,12.52,13.02,87.13,1.87,2.35,4.15,78418.0,30884.0,47534.0,99976992.0,5.67,电气设备,广东,3.34,43.36,73.65,12.75,0.0,1498.0,0.0016,3.67,-24.27,-27.97
1893,600697,欧亚集团,-0.31,22.68,-0.07,22.65,22.9,22.54,22.75,17.98,0.8,0.62,1.58,9630.0,5783.0,3847.0,21846856.0,1.59,百货,吉林,1.55,35.19,36.08,22.69,0.01,1016.0,0.0006,0.62,-9.75,-12.77
1894,002550,千红制药,-0.31,6.42,-0.02,6.46,6.54,6.38,6.44,24.44,0.7,1.09,2.48,98171.0,56161.0,42010.0,63389692.0,12.8,生物制药,江苏,9.04,58.02,82.18,6.46,0.0,1569.0,0.0007,0.63,21.36,15.26
1895,300364,中文在线,-0.31,9.62,-0.03,9.6,9.83,9.55,9.65,0.0,0.68,1.38,2.9,73641.0,38266.0,35375.0,71401352.0,7.76,出版业,北京,5.35,51.51,74.62,9.7,0.0,2066.0,0.0007,0.73,-16.2,-7.5
1896,300289,利德曼,-0.31,9.61,-0.03,9.67,9.73,9.51,9.64,55.47,1.44,1.66,2.28,53188.0,22517.0,30670.0,51130060.0,4.24,生物制药,北京,3.21,30.88,40.73,9.61,0.0,1286.0,0.0013,1.05,10.33,4.91
1897,603638,艾迪精密,-0.31,41.62,-0.13,42.1,42.43,41.01,41.75,35.87,0.55,1.97,3.4,11308.0,6168.0,5140.0,46872688.0,1.76,专用机械,山东,0.57,23.9,73.25,41.45,0.01,1195.0,0.0016,1.49,40.99,24.24
1898,600159,大龙地产,-0.31,3.18,-0.01,3.19,3.21,3.15,3.19,0.0,0.74,0.24,1.88,19668.0,10766.0,8902.0,6255955.0,8.3,区域地产,北京,8.3,26.39,26.39,3.18,0.0,541.0,0.0004,0.95,-13.35,-16.97
1899,000600,建投能源,-0.31,6.34,-0.02,6.34,6.38,6.33,6.36,14.16,0.55,0.37,0.79,40502.0,23499.0,17002.0,25731828.0,17.92,火力发电,河北,10.9,69.11,113.59,6.35,0.0,1518.0,0.0002,0.16,-5.23,-24.34
1900,002626,金达威,-0.31,18.99,-0.06,19.17,19.38,18.95,19.05,8.66,0.9,1.32,2.26,79351.0,36072.0,43278.0,152244016.0,6.16,食品,福建,6.0,113.96,117.07,19.19,0.0,3239.0,0.0004,0.21,9.01,-0.99
1901,600648,外高桥,-0.32,18.88,-0.06,18.94,19.12,18.85,18.94,14.6,1.05,0.25,1.43,23705.0,12755.0,10949.0,44921480.0,11.35,园区开发,上海,9.35,176.49,214.35,18.95,0.0,1534.0,0.0002,0.16,2.66,4.83
1902,300447,全信股份,-0.32,15.66,-0.05,15.55,15.85,15.51,15.71,40.06,1.06,1.86,2.16,17510.0,9977.0,7533.0,27462504.0,3.13,电气设备,江苏,0.94,14.76,49.0,15.68,-0.01,1205.0,0.0015,0.97,-1.26,-23.91
1903,600126,杭钢股份,-0.32,6.21,-0.02,6.21,6.25,6.18,6.23,8.02,0.61,0.26,1.12,24163.0,13471.0,10692.0,15016580.0,25.98,普钢,浙江,9.27,57.57,161.33,6.21,0.0,1315.0,0.0002,0.49,-12.29,-14.34
1904,300160,秀强股份,-0.32,6.19,-0.02,6.21,6.23,6.14,6.21,31.09,0.77,0.32,1.45,18918.0,8109.0,10808.0,11715547.0,5.98,玻璃,江苏,5.92,36.67,37.0,6.19,-0.01,457.0,0.0007,0.81,-7.47,-17.8
1905,002081,金 螳 螂,-0.32,12.34,-0.04,12.43,12.59,12.29,12.38,14.74,0.73,0.37,2.42,95872.0,48503.0,47368.0,119317848.0,26.43,装修装饰,江苏,25.59,315.82,326.18,12.45,-0.01,2527.0,0.0001,0.41,-20.85,-15.77
1906,002459,天业通联,-0.32,12.31,-0.04,12.28,12.37,12.25,12.35,379.13,0.74,0.22,0.97,8543.0,4200.0,4343.0,10525740.0,3.89,工程机械,河北,3.87,47.64,47.85,12.32,-0.01,351.0,0.0006,0.49,5.57,0.0
1907,002054,德美化工,-0.33,6.12,-0.02,6.16,6.2,6.09,6.14,231.33,0.81,1.5,1.79,47365.0,24796.0,22568.0,29034934.0,4.19,化工原料,广东,3.15,19.27,25.66,6.13,-0.02,1210.0,0.0012,0.49,-47.51,-59.9
1908,000565,渝三峡Ａ,-0.33,6.06,-0.02,6.04,6.16,6.04,6.08,59.31,0.73,0.31,1.97,13343.0,7739.0,5603.0,8129634.0,4.34,染料涂料,重庆,4.34,26.28,26.28,6.09,-0.02,439.0,0.0007,0.33,-3.66,-20.47
1909,300551,古鳌科技,-0.33,24.23,-0.08,24.1,24.84,24.1,24.31,0.0,0.79,1.32,3.04,5716.0,3404.0,2311.0,13980453.0,0.73,专用机械,上海,0.43,10.48,17.78,24.46,-0.02,489.0,0.0027,0.54,10.44,-11.18
1910,601111,中国国航,-0.33,12.09,-0.04,11.98,12.25,11.95,12.13,16.7,0.51,0.35,2.47,328848.0,158085.0,170762.0,399723328.0,145.25,空运,北京,94.49,1142.34,1204.42,12.16,-0.01,4061.0,0.0001,1.17,-11.17,10.61
1911,002445,中南文化,-0.33,12.0,-0.04,12.04,12.05,11.91,12.04,59.83,0.37,0.2,1.16,14694.0,9552.0,5142.0,17609054.0,8.3,影视音像,江苏,7.53,90.38,99.57,11.98,-0.02,411.0,0.0005,0.76,3.18,-5.14
1912,002319,乐通股份,-0.33,14.91,-0.05,14.82,15.14,14.82,14.96,0.0,0.69,0.21,2.14,4134.0,1893.0,2241.0,6181245.0,2.0,染料涂料,广东,2.0,29.81,29.82,14.95,-0.02,172.0,0.0012,0.61,-10.02,-8.25
1913,002101,广东鸿图,-0.33,14.88,-0.05,14.7,14.99,14.63,14.93,24.17,1.29,1.2,2.41,32887.0,17597.0,15290.0,48651512.0,3.55,机械基件,广东,2.75,40.91,52.78,14.79,-0.02,1412.0,0.0008,1.71,-26.84,-32.02
1914,002344,海宁皮城,-0.34,5.93,-0.02,5.92,5.99,5.92,5.95,16.44,0.76,0.29,1.18,36633.0,19364.0,17269.0,21785246.0,12.83,商品城,浙江,12.71,75.37,76.07,5.95,-0.03,1422.0,0.0002,0.17,-9.88,-25.22
1915,603909,合诚股份,-0.34,29.61,-0.1,29.7,29.7,29.23,29.71,275.21,0.5,0.53,1.58,1314.0,817.0,496.0,3865641.0,1.03,建筑施工,福建,0.25,7.4,30.35,29.42,-0.02,310.0,0.0017,1.3,1.89,-9.12
1916,600182,S佳通,-0.34,26.62,-0.09,26.6,26.77,26.54,26.71,102.28,0.47,0.51,0.86,8731.0,4904.0,3827.0,23272136.0,3.4,汽车配件,黑龙江,1.7,45.25,90.51,26.65,-0.02,644.0,0.0008,0.3,6.06,12.51
1917,300111,向日葵,-0.34,2.93,-0.01,2.95,2.95,2.92,2.94,0.0,0.44,0.22,1.02,24246.0,15208.0,9038.0,7109322.0,11.2,半导体,浙江,11.17,32.72,32.81,2.93,-0.03,433.0,0.0005,0.34,-8.44,-21.24
1918,601058,赛轮金宇,-0.34,2.92,-0.01,2.93,2.93,2.89,2.93,16.39,0.73,0.3,1.37,69483.0,33133.0,36350.0,20241352.0,27.01,汽车配件,山东,22.94,66.98,78.88,2.91,-0.02,1655.0,0.0002,1.04,-7.01,-17.98
1919,000868,安凯客车,-0.34,5.81,-0.02,5.84,5.92,5.76,5.83,0.0,1.04,1.74,2.74,120709.0,60682.0,60026.0,70589392.0,6.96,汽车整车,安徽,6.96,40.41,40.41,5.85,-0.03,1867.0,0.0009,0.87,-7.63,-21.59
1920,002057,中钢天源,-0.34,11.56,-0.04,11.53,11.74,11.5,11.6,21.01,1.18,1.28,2.07,25464.0,12254.0,13210.0,29685074.0,2.57,元器件,安徽,1.99,23.05,29.65,11.66,-0.03,1149.0,0.0011,0.52,6.15,-8.9
1921,600739,辽宁成大,-0.35,17.21,-0.06,17.27,17.4,17.18,17.27,44.96,0.65,0.2,1.27,30401.0,13745.0,16655.0,52474096.0,15.3,商贸代理,辽宁,15.3,263.26,263.26,17.26,-0.03,1201.0,0.0002,0.17,-3.48,-1.21
1922,600769,祥龙电业,-0.35,5.72,-0.02,5.74,5.8,5.71,5.74,518.33,0.6,0.34,1.57,12677.0,8046.0,4631.0,7296647.0,3.75,建筑施工,湖北,3.75,21.45,21.45,5.76,-0.03,407.0,0.0008,0.18,13.94,-15.76
1923,000623,吉林敖东,-0.35,20.0,-0.07,20.07,20.08,19.92,20.07,17.9,0.69,0.38,0.8,41332.0,21108.0,20224.0,82635632.0,11.63,中成药,吉林,10.95,219.06,232.55,19.99,-0.04,1963.0,0.0002,0.4,-10.55,-12.7
1924,000548,湖南投资,-0.35,5.71,-0.02,5.73,5.75,5.68,5.73,227.81,0.54,0.3,1.22,15216.0,8273.0,6943.0,8702568.0,4.99,路桥,湖南,4.99,28.5,28.51,5.72,-0.04,491.0,0.0006,0.53,-8.49,-11.88
1925,600176,中国巨石,-0.35,14.26,-0.05,14.26,14.44,14.13,14.31,16.87,0.68,0.62,2.17,181752.0,96488.0,85264.0,260374832.0,29.19,玻璃,浙江,29.19,416.19,416.19,14.33,-0.03,3477.0,0.0002,0.92,-18.89,4.47
1926,002690,美亚光电,-0.35,19.91,-0.07,19.88,20.07,19.65,19.98,77.49,0.52,0.72,2.1,23403.0,14715.0,8687.0,46356400.0,6.76,专用机械,安徽,3.27,65.02,134.59,19.81,-0.04,1736.0,0.0004,1.32,11.73,-2.35
1927,002671,龙泉股份,-0.35,5.69,-0.02,5.73,5.73,5.65,5.71,219.59,0.61,0.23,1.4,7590.0,4269.0,3321.0,4324371.0,4.72,其他建材,山东,3.33,18.96,26.88,5.7,-0.04,335.0,0.0007,0.71,-7.03,-29.23
1928,600676,交运股份,-0.35,5.66,-0.02,5.68,5.72,5.65,5.68,17.62,0.79,0.19,1.23,18106.0,12740.0,5365.0,10280675.0,10.28,公共交通,上海,9.62,54.45,58.21,5.68,-0.04,501.0,0.0004,0.18,-3.58,-16.64
1929,600151,航天机电,-0.35,5.65,-0.02,5.68,5.73,5.59,5.67,0.0,0.52,0.53,2.47,73469.0,33674.0,39795.0,41637544.0,14.34,半导体,上海,13.89,78.46,81.04,5.67,-0.04,1991.0,0.0003,1.07,-1.22,-25.17
1930,002565,顺灏股份,-0.35,5.65,-0.02,5.68,5.68,5.6,5.67,19.48,0.8,0.26,1.41,17946.0,9639.0,8307.0,10126732.0,6.87,造纸,上海,6.85,38.69,38.84,5.64,-0.04,436.0,0.0006,0.89,-4.07,-16.42
1931,600790,轻纺城,-0.35,5.64,-0.02,5.66,5.75,5.63,5.66,15.91,1.65,0.64,2.12,66932.0,46753.0,20179.0,37957168.0,10.47,商品城,浙江,10.47,59.05,59.05,5.67,-0.04,553.0,0.0012,0.18,-3.59,-10.19
1932,002843,泰嘉股份,-0.35,16.91,-0.06,17.09,17.14,16.87,16.97,38.53,1.2,1.34,1.59,11259.0,6163.0,5096.0,19159902.0,1.42,钢加工,湖南,0.84,14.2,23.96,17.02,-0.04,719.0,0.0019,0.24,-1.17,-27.05
1933,600822,上海物贸,-0.35,11.27,-0.04,11.3,11.39,11.22,11.31,86.13,0.97,0.75,1.5,29877.0,18304.0,11573.0,33817040.0,4.96,商贸代理,上海,3.96,44.65,55.9,11.32,-0.04,1205.0,0.0006,0.45,-8.74,-25.07
1934,002314,南山控股,-0.35,5.62,-0.02,5.62,5.68,5.6,5.64,0.0,0.84,0.48,1.42,35211.0,23042.0,12168.0,19862488.0,18.78,区域地产,深圳,7.38,41.46,105.52,5.64,-0.04,1041.0,0.0005,0.36,-6.33,-6.18
1935,002609,捷顺科技,-0.36,13.9,-0.05,13.9,13.94,13.82,13.95,0.0,0.39,0.26,0.86,9587.0,4464.0,5122.0,13303905.0,6.67,软件服务,深圳,3.67,51.05,92.65,13.88,-0.05,510.0,0.0005,0.58,-2.66,-8.37
1936,601668,中国建筑,-0.36,8.28,-0.03,8.31,8.33,8.27,8.31,7.62,0.54,0.14,0.72,407420.0,171509.0,235910.0,338013920.0,300.0,建筑施工,北京,297.32,2461.78,2484.0,8.3,-0.04,4088.0,0.0,0.12,-18.26,-14.11
1937,600642,申能股份,-0.36,5.51,-0.02,5.53,5.54,5.5,5.53,18.62,0.69,0.1,0.72,44894.0,27820.0,17074.0,24758244.0,45.52,火力发电,上海,45.52,250.82,250.82,5.51,-0.04,1930.0,0.0001,0.18,-8.93,-3.16
1938,600686,金龙汽车,-0.36,13.77,-0.05,13.7,13.99,13.59,13.82,5547.67,0.74,1.25,2.89,55205.0,22395.0,32809.0,75984328.0,6.07,汽车整车,福建,4.43,60.95,83.55,13.76,-0.04,1956.0,0.0006,1.32,26.45,7.66
1939,000965,天保基建,-0.36,5.5,-0.02,5.53,5.6,5.49,5.52,5.91,1.0,0.55,1.99,55629.0,30526.0,25102.0,30850700.0,10.09,区域地产,天津,10.09,55.49,55.49,5.55,-0.05,995.0,0.0006,0.18,-5.66,-5.82
