code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600793,宜宾纸业,造纸,四川,22.55,1.05,1.05,353874.25,53611.1,199063.2,10537.1,1.0,0.878,1.38,14.31,19970220,-6863.43,-0.65,160.29,2809.31,8.98,7.99,9623.0
002226,江南化工,化工原料,安徽,94.12,9.11,12.49,512711.69,216705.2,89074.53,194659.8,1.56,0.09,3.91,1.58,20080506,43298.45,0.35,22.33,33.33,41.2,4.94,64200.0
600466,蓝光发展,区域地产,四川,15.09,21.24,21.34,9523988.0,8521986.0,106947.47,139362.22,0.65,0.57,4.69,2.06,20010212,569568.5,2.67,15.12,52.49,25.04,5.56,61000.0
600730,中国高科,综合类,北京,29.04,5.87,5.87,366312.31,288246.09,401.79,5059.65,0.09,0.159,3.51,1.75,19960726,98945.02,1.69,-76.17,-85.4,57.61,33.46,70179.0
000856,冀东装备,机械基件,河北,280.72,2.27,2.27,184036.38,138137.48,30399.22,38870.01,1.71,0.068,1.36,14.16,19980813,-34355.7,-1.51,64.68,-32.79,7.82,0.88,63300.0
300440,运达科技,软件服务,四川,31.12,2.02,4.56,177499.8,158389.38,11723.87,28633.4,0.63,0.21,2.75,3.17,20150423,50988.78,1.12,27.96,27.31,48.43,24.36,28526.0
300424,航新科技,航空,广东,102.05,1.23,2.4,122850.42,73452.25,27238.6,21019.5,0.88,0.278,3.76,7.54,20150422,41974.32,1.75,11.51,11.42,42.75,14.09,15193.0
600139,西部资源,汽车整车,四川,0.0,6.62,6.62,524142.94,179504.94,31263.25,37659.3,0.57,-0.276,1.26,4.51,19980225,-29218.06,-0.44,-73.54,20.9,24.71,-101.05,48613.0
300213,佳讯飞鸿,通信设备,北京,44.64,3.67,5.95,295033.44,197195.81,16148.05,81043.21,1.36,0.195,3.24,2.69,20110505,47676.25,0.8,11.85,12.6,36.1,9.91,29265.0
300380,安硕信息,软件服务,上海,1228.57,0.67,1.37,58218.71,45597.8,2691.86,14314.15,1.04,0.012,2.86,7.01,20140128,9163.9,0.67,79.1,-74.88,39.47,0.55,20446.0
603686,龙马环卫,专用机械,福建,28.05,2.68,2.99,285904.88,232395.2,28433.27,34570.51,1.16,0.72,4.96,4.82,20150126,68685.63,2.3,44.54,26.03,27.1,8.44,16100.0
000567,海德股份,多元金融,海南,54.15,1.5,1.51,225713.97,197612.23,630.53,11688.32,0.77,0.373,1.79,15.02,19940525,916.95,0.06,531.17,3373.6,0.0,43.12,19089.0
603180,金牌厨柜,家居用品,福建,62.51,0.17,0.68,158026.97,97576.7,43106.1,44441.73,6.58,2.78,12.81,12.05,20170512,30902.05,4.58,31.22,73.29,39.14,11.56,8276.0
002355,兴民智通,汽车配件,山东,66.54,2.96,5.14,423176.44,229896.41,83926.6,98372.35,1.91,0.107,4.06,2.34,20100209,51590.3,1.0,41.12,41.06,20.85,4.25,33821.0
002564,天沃科技,化工机械,江苏,19.68,5.68,7.36,1949615.63,1398414.38,188839.95,140279.94,1.91,0.28,3.66,2.01,20110310,46935.25,0.64,813.58,468.82,9.32,2.28,51177.0
603233,大参林,医药商业,广东,45.87,0.4,4.0,529483.38,385012.53,65721.5,96451.31,2.41,0.99,6.6,8.49,20170731,120618.45,3.02,0.0,0.0,40.27,6.92,7772.0
600579,天华院,化工机械,山东,0.0,4.11,4.11,159967.75,118093.25,19988.99,158476.55,3.86,-0.114,2.82,3.67,20020809,-86759.34,-2.11,-7.46,-847.43,14.66,-10.52,10787.0
300711,广哈通信,通信设备,广东,87.08,0.36,1.44,34718.62,30575.38,1612.71,2483.85,0.17,0.245,2.48,11.48,20171101,11660.6,0.81,0.0,0.0,53.03,20.22,71217.0
300522,世名科技,染料涂料,江苏,37.38,0.52,1.2,63106.51,42822.96,14533.32,23136.21,1.93,0.397,4.92,4.02,20160705,20383.96,1.7,3.75,-9.46,44.32,21.7,12199.0
603896,寿仙谷,中成药,浙江,102.09,0.35,1.4,88362.55,45531.28,13052.17,46605.05,3.33,0.42,5.95,8.31,20170510,19711.7,1.41,0.0,0.0,85.58,21.75,15540.0
600232,金鹰股份,纺织,浙江,91.51,3.65,3.65,176367.63,133498.13,29821.08,39735.3,1.09,0.053,3.18,2.03,20000602,27836.22,0.76,17.41,3.41,13.34,2.27,31044.0
002169,智光电气,电气设备,广东,33.7,6.59,7.88,411646.34,253822.02,95499.7,153930.98,1.95,0.105,3.47,1.36,20070919,37706.6,0.48,10.93,-8.43,24.14,8.12,42782.0
600535,天士力,中成药,天津,34.07,10.8,10.8,2153182.75,1504914.13,345026.47,147640.44,1.37,1.274,8.01,5.42,20020823,517433.31,4.79,15.41,17.01,36.29,8.55,37556.0
300307,慈星股份,纺织机械,浙江,21.5,7.93,8.02,522706.25,319500.03,53452.42,192787.59,2.4,0.254,5.02,1.45,20120329,107293.6,1.34,33.11,67.1,40.01,19.26,46345.0
300543,朗科智能,电气设备,深圳,36.8,0.43,1.2,100559.46,68920.5,17722.98,27025.15,2.25,0.537,5.32,4.96,20160908,22423.6,1.87,24.47,5.15,19.89,8.2,17498.0
002463,沪电股份,元器件,江苏,34.8,16.73,16.74,599230.75,294985.31,256605.8,16807.73,0.1,0.122,2.08,2.03,20100818,134280.27,0.8,22.07,55.95,17.94,4.4,92600.0
000708,大冶特钢,特种钢,湖北,11.53,4.49,4.49,657874.0,394746.28,245379.77,48565.34,1.08,0.879,8.96,1.13,19970326,286712.5,6.38,59.98,34.93,11.56,3.86,25300.0
300459,金科文化,化工原料,浙江,61.2,5.22,19.71,1072859.63,210293.17,43055.71,666890.75,3.38,0.25,4.78,2.56,20150515,69982.0,0.36,56.08,92.16,45.23,28.21,34305.0
002909,集泰股份,化工原料,广东,48.17,0.3,1.2,62304.0,41796.75,9150.53,7847.68,0.65,0.309,4.04,4.91,20171026,9272.61,0.77,0.0,0.0,29.69,6.79,26270.0
600704,物产中大,商贸代理,浙江,13.8,13.38,43.07,8824681.0,5441976.0,454379.06,401880.81,0.93,0.3,3.81,1.66,19960606,644516.5,1.5,41.82,19.28,2.87,0.77,89395.0
000514,渝 开 发,区域地产,重庆,70.28,8.44,8.44,630714.81,479633.84,72481.05,118617.51,1.41,0.096,3.56,1.89,19930712,79807.9,0.95,52.48,-34.13,24.33,7.76,67400.0
600361,华联综超,超市连锁,北京,37.82,6.66,6.66,966413.31,634007.38,63226.3,167767.17,2.52,0.108,4.05,1.35,20011129,20401.11,0.31,-5.91,148.5,21.26,0.78,33034.0
601900,南方传媒,出版业,广东,15.78,1.76,8.96,930028.13,515474.69,59652.25,185944.92,2.08,0.53,5.76,1.82,20160215,193164.56,2.16,0.93,28.56,30.98,11.52,42905.0
000968,蓝焰控股,煤炭开采,山西,28.73,5.14,9.68,705771.5,284314.13,313705.69,97557.36,1.01,0.35,3.09,4.06,20000622,84800.96,0.88,27.78,79.63,37.32,27.63,25241.0
300059,东方财富,互联网,上海,106.93,34.44,42.89,4184475.5,3634006.5,176127.45,624420.0,1.46,0.149,3.42,4.64,20100319,262301.38,0.61,-7.54,-10.77,64.31,57.26,217238.0
300136,信维通信,通信设备,深圳,35.75,7.45,9.83,479046.75,325385.13,44655.45,33830.17,0.34,0.73,2.81,12.35,20101105,140833.13,1.43,64.94,106.4,37.4,28.8,43782.0
300073,当升科技,矿物制品,北京,38.51,3.33,3.66,272327.81,169236.67,46809.8,79090.28,2.16,0.683,4.33,6.08,20100427,37483.82,1.02,61.7,151.97,18.55,11.59,49008.0
